lemma	sense	pos	definitionEn	definitionZh	usageExplanationZh	exampleEn	exampleZh	collocations
swirl	verb	verb	to move in a twisting, circular motion	打旋；盤旋	常見 leaves swirl in the wind，形容物體或液體以旋轉方式移動。	The dry leaves swirled around in the autumn wind.	枯葉在秋風中打著旋飛舞。	[{"text":"swirl around","meaningZh":"盤旋打轉"}]
switch	noun	noun	a device used to turn something on or off, or a change from one thing to another	開關；轉換	常見 flip a switch、a switch in strategy，字面指控制電路的裝置，也可比喻指立場或方式的改變。	He flipped the switch to turn on the lights.	他按下開關打開了燈。	[{"text":"a light switch","meaningZh":"電燈開關"},{"text":"make the switch to","meaningZh":"轉換為……"}]
syllable	noun	noun	a unit of pronunciation that forms all or part of a word, usually containing a vowel sound	音節	語言學用語，常見 a two-syllable word，指構成單字發音的基本單位。	The word "banana" has three syllables.	「banana」這個字有三個音節。	[{"text":"a stressed syllable","meaningZh":"重讀音節"}]
syllabus	noun	noun	an outline of the topics to be covered in a course of study	課程大綱	教育用語，常見 course syllabus，指列出課程內容、進度與要求的文件。	The professor handed out the syllabus on the first day of class.	教授在第一堂課發下了課程大綱。	[{"text":"a course syllabus","meaningZh":"課程大綱"}]
symbiosis	noun	noun	a close and often mutually beneficial relationship between two different organisms or groups	共生（關係）	生物學用語，常見 symbiotic relationship，也可比喻指人類或組織間互利互惠的合作關係。	The relationship between the bees and the flowers is a classic example of symbiosis.	蜜蜂與花朵之間的關係是共生的經典例子。	[{"text":"a symbiosis between species","meaningZh":"物種間的共生關係"}]
symbolize	verb	verb	to represent or stand for something else, especially an idea or quality	象徵；代表	常見 symbolize freedom/hope，強調某物或行為所承載的抽象意義。	The dove is often used to symbolize peace.	鴿子常被用來象徵和平。	[{"text":"symbolize peace","meaningZh":"象徵和平"}]
symmetry	noun	noun	the quality of having two halves that match each other exactly in size and shape	對稱；勻稱	常見 facial symmetry、symmetry in design，強調物體或圖案兩側完全對應的美感或結構特性。	The building's design is admired for its perfect symmetry.	這棟建築的設計因其完美的對稱性而備受讚賞。	[{"text":"bilateral symmetry","meaningZh":"左右對稱"}]
sympathetic	adjective	adjective	showing understanding and compassion for someone's feelings or difficulties	有同情心的；表示同情的	常見 sympathetic to/toward，強調對他人處境感同身受並給予支持的態度。	The manager was sympathetic to her situation and gave her extra time off.	經理對她的處境表示同情，給了她額外的休假。	[{"text":"sympathetic to someone's plight","meaningZh":"同情某人的困境"}]
sympathy	noun	noun	a feeling of understanding and caring about someone else's suffering or misfortune	同情；憐憫	常見 express sympathy、in sympathy with，強調對他人不幸遭遇的關懷與理解。	She sent a card expressing her sympathy for their loss.	她寄了一張卡片，對他們的喪親之痛表達慰問。	[{"text":"express sympathy for","meaningZh":"對……表達同情"}]
symphony	noun	noun	a long musical composition for a full orchestra, usually with several distinct movements	交響曲	音樂用語，常見 Beethoven's symphony，指由管絃樂團演奏的大型古典音樂作品。	The orchestra performed Beethoven's Fifth Symphony.	這個管絃樂團演奏了貝多芬的第五號交響曲。	[{"text":"compose a symphony","meaningZh":"創作交響曲"}]
symptom	noun	noun	a physical or mental sign that indicates the presence of a disease or condition	症狀	醫學用語，常見 flu symptoms，也可比喻指某問題的外在徵兆，如 a symptom of a larger issue。	Fever and cough are common symptoms of the flu.	發燒和咳嗽是流感常見的症狀。	[{"text":"symptoms of flu","meaningZh":"流感症狀"}]
syndrome	noun	noun	a group of symptoms that consistently occur together and are typical of a particular condition	症候群	醫學用語，常見 Down syndrome，也可比喻指一系列共同出現的現象或行為模式。	The doctor diagnosed him with chronic fatigue syndrome.	醫生診斷他罹患慢性疲勞症候群。	[{"text":"chronic fatigue syndrome","meaningZh":"慢性疲勞症候群"}]
synthesis	noun	noun	the combination of separate ideas, elements, or substances to form a coherent whole	綜合；合成	化學語境指化合物的合成過程；一般語境則指將不同想法整合成一個完整體系。	The report is a synthesis of research from multiple academic disciplines.	這份報告是多個學術領域研究成果的綜合整理。	[{"text":"chemical synthesis","meaningZh":"化學合成"},{"text":"a synthesis of ideas","meaningZh":"想法的綜合"}]
synthetic	adjective	adjective	made by combining chemical substances, rather than occurring naturally	合成的；人造的	常見 synthetic fabric/material，指經人工化學方式製造而非自然生成的產品。	This jacket is made from synthetic materials that are waterproof.	這件外套是用防水的合成材料製成的。	[{"text":"synthetic fibers","meaningZh":"合成纖維"}]
systematic	adjective	adjective	done according to a fixed plan or system, in a thorough and organized way	有系統的；有條理的	常見 systematic approach/review，強調依照既定方法、有組織地進行事情。	The researchers conducted a systematic review of existing studies.	研究人員對現有研究進行了一次系統性的回顧。	[{"text":"a systematic approach","meaningZh":"有系統的方法"}]
tablet	noun	noun	a small, flat, portable computer with a touchscreen, or a small solid pill of medicine	平板電腦；藥片	現代常見指觸控式行動裝置（如 iPad）；也可指壓製成片狀的藥物。	She takes a vitamin tablet every morning with breakfast.	她每天早餐時都會服用一片維他命。	[{"text":"a tablet computer","meaningZh":"平板電腦"},{"text":"take a tablet","meaningZh":"服用一顆藥片"}]
taboo	noun	noun	a subject, word, or action that is avoided because it is considered socially or culturally unacceptable	禁忌	常見 break a taboo、a cultural taboo，指因社會習俗或宗教信仰而被視為不宜提及或做的事。	Talking about salary is still a taboo topic in many workplaces.	在許多職場中，談論薪資仍是一個禁忌話題。	[{"text":"break a taboo","meaningZh":"打破禁忌"}]
taciturn	adjective	adjective	tending to say very little; not talkative	沉默寡言的	正式用語，形容人性格內斂、不愛說話，語氣中性，非負面。	The taciturn old man rarely spoke to strangers.	這位沉默寡言的老人很少和陌生人說話。	[{"text":"a taciturn man","meaningZh":"沉默寡言的男人"}]
tackle	verb	verb	to make a determined effort to deal with a difficult problem, or to physically stop an opponent in sports	處理（難題）；擒抱（對手）	常見 tackle an issue/problem，也可指美式足球等運動中的擒抱動作。	The government must tackle the growing housing crisis.	政府必須處理日益嚴重的住房危機。	[{"text":"tackle a problem","meaningZh":"處理問題"}]
tactic	noun	noun	a specific action or method used to achieve a particular goal, especially in a larger plan	戰術；策略	常見 delaying tactic、marketing tactic，指為達成目標所採取的具體行動或手段。	The team used a defensive tactic to protect their lead.	這支球隊採用防守戰術來保住領先優勢。	[{"text":"a delaying tactic","meaningZh":"拖延戰術"}]
tactile	adjective	adjective	relating to or experienced through the sense of touch	觸覺的	常見 tactile feedback/sensation，指與觸摸感知相關的事物，常見於科技產品設計語境。	The new phone screen provides a satisfying tactile feedback when typed on.	這款新手機螢幕打字時能提供令人滿意的觸覺回饋。	[{"text":"tactile feedback","meaningZh":"觸覺回饋"}]
talent	noun	noun	a natural ability to do something well	天賦；才能	常見 have a talent for，強調與生俱來、擅長某項技能或活動的能力。	She has a natural talent for painting.	她有繪畫方面的天賦。	[{"text":"a talent for music","meaningZh":"音樂天賦"}]
talented	adjective	adjective	having a natural ability to do something well	有才能的；有天賦的	常修飾 musician、athlete，形容人在某領域展現出色的天賦。	He is one of the most talented young musicians in the country.	他是這個國家最有才華的年輕音樂家之一。	[{"text":"a talented musician","meaningZh":"有才華的音樂家"}]
tango	noun	noun	a fast, dramatic ballroom dance originating in Argentina, or the music for this dance	探戈舞	南美文化用語，常見 dance the tango，指這種節奏強烈、風格戲劇化的雙人舞蹈。	The couple performed an elegant tango at the competition.	這對舞伴在比賽中表演了一支優雅的探戈。	[{"text":"dance the tango","meaningZh":"跳探戈"}]
tank	noun	noun	a large container for holding liquid or gas, or an armored military vehicle	槽；坦克	兩義依語境：儲存液體或氣體的容器（fish tank、gas tank）；軍事用語指裝甲戰車。	The aquarium has a large tank filled with tropical fish.	這座水族館有一個裝滿熱帶魚的大水槽。	[{"text":"a fuel tank","meaningZh":"燃料槽"},{"text":"a battle tank","meaningZh":"戰車"}]
